Id,Label,timeset,comment,indegree,outdegree,Degree
perl5.26.2-Devel-FindPerl-0.014,perl5.26.2-Devel-FindPerl-0.014,,Perl,1,4,5
perl5.26.2-Devel-GlobalDestruction-0.14,perl5.26.2-Devel-GlobalDestruction-0.14,,Perl,5,5,10
perl5.26.2-Devel-GlobalPhase-0.003003,perl5.26.2-Devel-GlobalPhase-0.003003,,Perl,1,4,5
perl5.26.2-Devel-Hide-0.0010,perl5.26.2-Devel-Hide-0.0010,,Perl,2,4,6
perl5.26.2-Devel-NYTProf-6.06,perl5.26.2-Devel-NYTProf-6.06,,Perl,0,7,7
perl5.26.2-Devel-OverloadInfo-0.005,perl5.26.2-Devel-OverloadInfo-0.005,,Perl,1,8,9
perl5.26.2-Devel-PPPort-3.43,perl5.26.2-Devel-PPPort-3.43,,Perl,1,4,5
perl5.26.2-Devel-PartialDump-0.20,perl5.26.2-Devel-PartialDump-0.20,,Perl,1,9,10
perl5.26.2-Devel-PatchPerl-1.52,perl5.26.2-Devel-PatchPerl-1.52,,Perl,1,6,7
perl5.26.2-Devel-StackTrace-2.03,perl5.26.2-Devel-StackTrace-2.03,,Perl,7,4,11
perl5.26.2-Devel-StackTrace-AsHTML-0.15,perl5.26.2-Devel-StackTrace-AsHTML-0.15,,Perl,1,5,6
perl5.26.2-Devel-Symdump-2.18,perl5.26.2-Devel-Symdump-2.18,,Perl,2,4,6
perl5.26.2-Devel-Trace-0.12,perl5.26.2-Devel-Trace-0.12,,Perl,0,4,4
perl5.26.2-Digest-CRC-0.22.2,perl5.26.2-Digest-CRC-0.22.2,,Perl,1,4,5
perl5.26.2-Digest-HMAC-1.03,perl5.26.2-Digest-HMAC-1.03,,Perl,11,4,15
perl5.26.2-Digest-JHash-0.10,perl5.26.2-Digest-JHash-0.10,,Perl,1,4,5
perl5.26.2-Digest-MD4-1.9,perl5.26.2-Digest-MD4-1.9,,Perl,1,4,5
perl5.26.2-Digest-MD5-File-0.08,perl5.26.2-Digest-MD5-File-0.08,,Perl,1,5,6
perl5.26.2-Digest-Perl-MD5-1.9,perl5.26.2-Digest-Perl-MD5-1.9,,Perl,1,4,5
perl5.26.2-Digest-SHA1-2.13,perl5.26.2-Digest-SHA1-2.13,,Perl,6,4,10
perl5.26.2-Dist-CheckConflicts-0.11,perl5.26.2-Dist-CheckConflicts-0.11,,Perl,2,6,8
perl5.26.2-Dist-Zilla-6.012,perl5.26.2-Dist-Zilla-6.012,,Perl,18,28,46
perl5.26.2-Dist-Zilla-Plugin-CheckChangeLog-0.05,perl5.26.2-Dist-Zilla-Plugin-CheckChangeLog-0.05,,Perl,0,13,13
perl5.26.2-Dist-Zilla-Plugin-MojibakeTests-0.8,perl5.26.2-Dist-Zilla-Plugin-MojibakeTests-0.8,,Perl,1,6,7
perl5.26.2-Dist-Zilla-Plugin-PodWeaver-4.008,perl5.26.2-Dist-Zilla-Plugin-PodWeaver-4.008,,Perl,0,7,7
perl5.26.2-Dist-Zilla-Plugin-ReadmeAnyFromPod-0.163250,perl5.26.2-Dist-Zilla-Plugin-ReadmeAnyFromPod-0.163250,,Perl,1,15,16
perl5.26.2-Dist-Zilla-Plugin-ReadmeMarkdownFromPod-0.141140,perl5.26.2-Dist-Zilla-Plugin-ReadmeMarkdownFromPod-0.141140,,Perl,0,10,10
perl5.26.2-Dist-Zilla-Plugin-Test-CPAN-Changes-0.012,perl5.26.2-Dist-Zilla-Plugin-Test-CPAN-Changes-0.012,,Perl,1,7,8
perl5.26.2-Dist-Zilla-Plugin-Test-CPAN-Meta-JSON-0.004,perl5.26.2-Dist-Zilla-Plugin-Test-CPAN-Meta-JSON-0.004,,Perl,1,9,10
perl5.26.2-Dist-Zilla-Plugin-Test-Compile-2.058,perl5.26.2-Dist-Zilla-Plugin-Test-Compile-2.058,,Perl,1,11,12
perl5.26.2-Dist-Zilla-Plugin-Test-DistManifest-2.000005,perl5.26.2-Dist-Zilla-Plugin-Test-DistManifest-2.000005,,Perl,1,9,10
perl5.26.2-Dist-Zilla-Plugin-Test-EOL-0.19,perl5.26.2-Dist-Zilla-Plugin-Test-EOL-0.19,,Perl,1,10,11
perl5.26.2-Dist-Zilla-Plugin-Test-Kwalitee-2.12,perl5.26.2-Dist-Zilla-Plugin-Test-Kwalitee-2.12,,Perl,1,10,11
perl5.26.2-Dist-Zilla-Plugin-Test-MinimumVersion-2.000008,perl5.26.2-Dist-Zilla-Plugin-Test-MinimumVersion-2.000008,,Perl,1,8,9
perl5.26.2-Dist-Zilla-Plugin-Test-NoTabs-0.15,perl5.26.2-Dist-Zilla-Plugin-Test-NoTabs-0.15,,Perl,1,10,11
perl5.26.2-Dist-Zilla-Plugin-Test-Perl-Critic-3.001,perl5.26.2-Dist-Zilla-Plugin-Test-Perl-Critic-3.001,,Perl,1,9,10
perl5.26.2-Dist-Zilla-Plugin-Test-Pod-LinkCheck-1.004,perl5.26.2-Dist-Zilla-Plugin-Test-Pod-LinkCheck-1.004,,Perl,1,5,6
perl5.26.2-Dist-Zilla-Plugin-Test-Portability-2.001000,perl5.26.2-Dist-Zilla-Plugin-Test-Portability-2.001000,,Perl,1,10,11
perl5.26.2-Dist-Zilla-Plugin-Test-Synopsis-2.000007,perl5.26.2-Dist-Zilla-Plugin-Test-Synopsis-2.000007,,Perl,1,8,9
perl5.26.2-Dist-Zilla-Plugin-Test-UnusedVars-2.000007,perl5.26.2-Dist-Zilla-Plugin-Test-UnusedVars-2.000007,,Perl,1,9,10
perl5.26.2-Dist-Zilla-Plugin-Test-Version-1.09,perl5.26.2-Dist-Zilla-Plugin-Test-Version-1.09,,Perl,1,11,12
perl5.26.2-Dist-Zilla-PluginBundle-TestingMania-0.25,perl5.26.2-Dist-Zilla-PluginBundle-TestingMania-0.25,,Perl,0,25,25
perl5.26.2-Dist-Zilla-Role-FileWatcher-0.006,perl5.26.2-Dist-Zilla-Role-FileWatcher-0.006,,Perl,1,10,11
perl5.26.2-Dumbbench-0.111,perl5.26.2-Dumbbench-0.111,,Perl,1,9,10
perl5.26.2-EV-4.22,perl5.26.2-EV-4.22,,Perl,0,6,6
perl5.26.2-Email-Abstract-3.008,perl5.26.2-Email-Abstract-3.008,,Perl,4,7,11
perl5.26.2-Email-Address-1.909,perl5.26.2-Email-Address-1.909,,Perl,4,4,8
perl5.26.2-Email-Address-List-0.05,perl5.26.2-Email-Address-List-0.05,,Perl,0,6,6
perl5.26.2-Email-Address-XS-1.04,perl5.26.2-Email-Address-XS-1.04,,Perl,1,4,5
perl5.26.2-Email-Date-Format-1.005,perl5.26.2-Email-Date-Format-1.005,,Perl,2,4,6
perl5.26.2-Email-MIME-1.946,perl5.26.2-Email-MIME-1.946,,Perl,3,11,14
perl5.26.2-Email-MIME-Attachment-Stripper-1.317,perl5.26.2-Email-MIME-Attachment-Stripper-1.317,,Perl,0,7,7
perl5.26.2-Email-MIME-ContentType-1.022,perl5.26.2-Email-MIME-ContentType-1.022,,Perl,1,4,5
perl5.26.2-Email-MIME-Encodings-1.315,perl5.26.2-Email-MIME-Encodings-1.315,,Perl,1,5,6
perl5.26.2-Email-MessageID-1.406,perl5.26.2-Email-MessageID-1.406,,Perl,1,4,5
perl5.26.2-Email-Outlook-Message-0.919,perl5.26.2-Email-Outlook-Message-0.919,,Perl,0,10,10
perl5.26.2-Email-Reply-1.204,perl5.26.2-Email-Reply-1.204,,Perl,0,7,7
perl5.26.2-Email-Send-2.201,perl5.26.2-Email-Send-2.201,,Perl,0,9,9
perl5.26.2-Email-Sender-1.300031,perl5.26.2-Email-Sender-1.300031,,Perl,1,11,12
perl5.26.2-Email-Simple-2.216,perl5.26.2-Email-Simple-2.216,,Perl,2,5,7
perl5.26.2-Email-Valid-1.202,perl5.26.2-Email-Valid-1.202,,Perl,5,8,13
perl5.26.2-Email-Valid-Loose-0.05,perl5.26.2-Email-Valid-Loose-0.05,,Perl,1,5,6
perl5.26.2-Encode-2.98,perl5.26.2-Encode-2.98,,Perl,0,4,4
perl5.26.2-Encode-Detect-1.01,perl5.26.2-Encode-Detect-1.01,,Perl,0,6,6
perl5.26.2-Encode-EUCJPASCII-0.03,perl5.26.2-Encode-EUCJPASCII-0.03,,Perl,0,4,4
perl5.26.2-Encode-HanExtra-0.23,perl5.26.2-Encode-HanExtra-0.23,,Perl,0,4,4
perl5.26.2-Encode-JIS2K-0.03,perl5.26.2-Encode-JIS2K-0.03,,Perl,0,4,4
perl5.26.2-Encode-Locale-1.05,perl5.26.2-Encode-Locale-1.05,,Perl,2,4,6
perl5.26.2-Encode-Newlines-0.05,perl5.26.2-Encode-Newlines-0.05,,Perl,1,4,5
perl5.26.2-Env-1.04,perl5.26.2-Env-1.04,,Perl,0,4,4
perl5.26.2-Env-Path-0.19,perl5.26.2-Env-Path-0.19,,Perl,1,4,5
perl5.26.2-Error-0.17026,perl5.26.2-Error-0.17026,,Perl,4,5,9
perl5.26.2-Eval-Closure-0.14,perl5.26.2-Eval-Closure-0.14,,Perl,3,6,9
perl5.26.2-Exception-Base-0.2501,perl5.26.2-Exception-Base-0.2501,,Perl,3,6,9
perl5.26.2-Exception-Class-1.44,perl5.26.2-Exception-Class-1.44,,Perl,6,6,12
perl5.26.2-Exception-Died-0.06,perl5.26.2-Exception-Died-0.06,,Perl,1,9,10
perl5.26.2-Exception-Warning-0.0401,perl5.26.2-Exception-Warning-0.0401,,Perl,1,8,9
perl5.26.2-Expect-1.35,perl5.26.2-Expect-1.35,,Perl,1,5,6
perl5.26.2-Exporter-Declare-0.114,perl5.26.2-Exporter-Declare-0.114,,Perl,1,9,10
perl5.26.2-Exporter-Lite-0.08,perl5.26.2-Exporter-Lite-0.08,,Perl,1,4,5
perl5.26.2-Exporter-Tiny-1.002001,perl5.26.2-Exporter-Tiny-1.002001,,Perl,2,4,6
perl5.26.2-ExtUtils-CBuilder-0.280230,perl5.26.2-ExtUtils-CBuilder-0.280230,,Perl,0,4,4
perl5.26.2-ExtUtils-CChecker-0.10,perl5.26.2-ExtUtils-CChecker-0.10,,Perl,1,6,7
perl5.26.2-ExtUtils-Config-0.008,perl5.26.2-ExtUtils-Config-0.008,,Perl,1,4,5
perl5.26.2-ExtUtils-Constant-0.25,perl5.26.2-ExtUtils-Constant-0.25,,Perl,0,4,4
perl5.26.2-ExtUtils-CppGuess-0.12,perl5.26.2-ExtUtils-CppGuess-0.12,,Perl,3,7,10
perl5.26.2-ExtUtils-Depends-0.405,perl5.26.2-ExtUtils-Depends-0.405,,Perl,9,4,13
perl5.26.2-ExtUtils-Helpers-0.026,perl5.26.2-ExtUtils-Helpers-0.026,,Perl,1,4,5
perl5.26.2-ExtUtils-Install-2.14,perl5.26.2-ExtUtils-Install-2.14,,Perl,0,4,4
perl5.26.2-ExtUtils-InstallPaths-0.012,perl5.26.2-ExtUtils-InstallPaths-0.012,,Perl,1,5,6
perl5.26.2-ExtUtils-LibBuilder-0.08,perl5.26.2-ExtUtils-LibBuilder-0.08,,Perl,1,5,6
perl5.26.2-ExtUtils-MakeMaker-7.34,perl5.26.2-ExtUtils-MakeMaker-7.34,,Perl,1,4,5
perl5.26.2-ExtUtils-MakeMaker-CPANfile-0.08,perl5.26.2-ExtUtils-MakeMaker-CPANfile-0.08,,Perl,5,5,10
perl5.26.2-ExtUtils-Manifest-1.71,perl5.26.2-ExtUtils-Manifest-1.71,,Perl,0,4,4
perl5.26.2-ExtUtils-ParseXS-3.35,perl5.26.2-ExtUtils-ParseXS-3.35,,Perl,0,4,4
perl5.26.2-ExtUtils-PkgConfig-1.16,perl5.26.2-ExtUtils-PkgConfig-1.16,,Perl,6,5,11
perl5.26.2-ExtUtils-Typemap-1.00,perl5.26.2-ExtUtils-Typemap-1.00,,Perl,0,4,4
perl5.26.2-ExtUtils-Typemaps-Default-1.05,perl5.26.2-ExtUtils-Typemaps-Default-1.05,,Perl,2,5,7
perl5.26.2-ExtUtils-XSBuilder-0.28,perl5.26.2-ExtUtils-XSBuilder-0.28,,Perl,1,6,7
perl5.26.2-ExtUtils-XSpp-0.18,perl5.26.2-ExtUtils-XSpp-0.18,,Perl,4,7,11
perl5.26.2-FCGI-0.78,perl5.26.2-FCGI-0.78,,Perl,2,4,6
perl5.26.2-FCGI-Client-0.09,perl5.26.2-FCGI-Client-0.09,,Perl,1,8,9
perl5.26.2-FCGI-ProcManager-0.28,perl5.26.2-FCGI-ProcManager-0.28,,Perl,1,4,5
perl5.26.2-FFI-CheckLib-0.20,perl5.26.2-FFI-CheckLib-0.20,,Perl,1,5,6
perl5.26.2-Fatal-Exception-0.05,perl5.26.2-Fatal-Exception-0.05,,Perl,1,9,10
perl5.26.2-Fennec-Lite-0.004,perl5.26.2-Fennec-Lite-0.004,,Perl,2,5,7
perl5.26.2-File-BOM-0.15,perl5.26.2-File-BOM-0.15,,Perl,0,7,7
perl5.26.2-File-BaseDir-0.08,perl5.26.2-File-BaseDir-0.08,,Perl,2,7,9
perl5.26.2-File-ChangeNotify-0.28,perl5.26.2-File-ChangeNotify-0.28,,Perl,1,12,13
perl5.26.2-File-CheckTree-4.42,perl5.26.2-File-CheckTree-4.42,,Perl,0,4,4
perl5.26.2-File-Copy-Recursive-0.44,perl5.26.2-File-Copy-Recursive-0.44,,Perl,4,9,13
perl5.26.2-File-Copy-Recursive-Reduced-0.006,perl5.26.2-File-Copy-Recursive-Reduced-0.006,,Perl,1,6,7
perl5.26.2-File-DesktopEntry-0.22,perl5.26.2-File-DesktopEntry-0.22,,Perl,1,6,7
perl5.26.2-File-Find-Iterator-0.4,perl5.26.2-File-Find-Iterator-0.4,,Perl,1,5,6
perl5.26.2-File-Find-Object-0.3.2,perl5.26.2-File-Find-Object-0.3.2,,Perl,2,6,8
perl5.26.2-File-Find-Object-Rule-0.0309,perl5.26.2-File-Find-Object-Rule-0.0309,,Perl,1,8,9
perl5.26.2-File-Find-Rule-0.34,perl5.26.2-File-Find-Rule-0.34,,Perl,6,6,12
perl5.26.2-File-Find-Rule-Perl-1.15,perl5.26.2-File-Find-Rule-Perl-1.15,,Perl,2,6,8
perl5.26.2-File-Finder-0.53,perl5.26.2-File-Finder-0.53,,Perl,1,5,6
perl5.26.2-File-FnMatch-0.02,perl5.26.2-File-FnMatch-0.02,,Perl,0,4,4
perl5.26.2-File-HomeDir-1.004,perl5.26.2-File-HomeDir-1.004,,Perl,8,5,13
perl5.26.2-File-KeePass-2.03,perl5.26.2-File-KeePass-2.03,,Perl,0,5,5
perl5.26.2-File-LibMagic-1.16,perl5.26.2-File-LibMagic-1.16,,Perl,0,6,6
perl5.26.2-File-Listing-6.04,perl5.26.2-File-Listing-6.04,,Perl,1,5,6
perl5.26.2-File-MMagic-1.30,perl5.26.2-File-MMagic-1.30,,Perl,1,4,5
perl5.26.2-File-MimeInfo-0.29,perl5.26.2-File-MimeInfo-0.29,,Perl,0,6,6
perl5.26.2-File-Modified-0.10,perl5.26.2-File-Modified-0.10,,Perl,0,4,4
perl5.26.2-File-NFSLock-1.27,perl5.26.2-File-NFSLock-1.27,,Perl,1,4,5
perl5.26.2-File-Next-1.16,perl5.26.2-File-Next-1.16,,Perl,1,4,5
perl5.26.2-File-Path-2.16,perl5.26.2-File-Path-2.16,,Perl,0,4,4
perl5.26.2-File-Pid-1.01,perl5.26.2-File-Pid-1.01,,Perl,0,5,5
perl5.26.2-File-ReadBackwards-1.05,perl5.26.2-File-ReadBackwards-1.05,,Perl,0,4,4
perl5.26.2-File-Remove-1.57,perl5.26.2-File-Remove-1.57,,Perl,3,4,7
perl5.26.2-File-Share-0.25,perl5.26.2-File-Share-0.25,,Perl,0,5,5
perl5.26.2-File-ShareDir-1.116,perl5.26.2-File-ShareDir-1.116,,Perl,9,6,15
perl5.26.2-File-ShareDir-Install-0.13,perl5.26.2-File-ShareDir-Install-0.13,,Perl,10,4,14
perl5.26.2-File-Slurp-9999.19,perl5.26.2-File-Slurp-9999.19,,Perl,4,4,8
perl5.26.2-File-Slurp-Tiny-0.004,perl5.26.2-File-Slurp-Tiny-0.004,,Perl,2,4,6
perl5.26.2-File-Slurper-0.012,perl5.26.2-File-Slurper-0.012,,Perl,5,5,10
perl5.26.2-File-Tail-1.3,perl5.26.2-File-Tail-1.3,,Perl,0,4,4
perl5.26.2-File-Temp-0.2308,perl5.26.2-File-Temp-0.2308,,Perl,1,4,5
perl5.26.2-File-Touch-0.11,perl5.26.2-File-Touch-0.11,,Perl,0,4,4
perl5.26.2-File-Type-0.22,perl5.26.2-File-Type-0.22,,Perl,0,5,5
perl5.26.2-File-Util-4.161950,perl5.26.2-File-Util-4.161950,,Perl,0,6,6
perl5.26.2-File-Which-1.22,perl5.26.2-File-Which-1.22,,Perl,11,4,15
perl5.26.2-File-Zglob-0.11,perl5.26.2-File-Zglob-0.11,,Perl,0,4,4
perl5.26.2-File-chdir-0.1010,perl5.26.2-File-chdir-0.1010,,Perl,2,4,6
perl5.26.2-File-lchown-0.02,perl5.26.2-File-lchown-0.02,,Perl,0,6,6
perl5.26.2-File-pushd-1.016,perl5.26.2-File-pushd-1.016,,Perl,8,4,12
perl5.26.2-FileHandle-Unget-0.1634,perl5.26.2-FileHandle-Unget-0.1634,,Perl,1,8,9
perl5.26.2-Filesys-DiskUsage-0.11,perl5.26.2-Filesys-DiskUsage-0.11,,Perl,0,5,5
perl5.26.2-Filesys-Notify-Simple-0.13,perl5.26.2-Filesys-Notify-Simple-0.13,,Perl,1,5,6
perl5.26.2-Filter-1.59,perl5.26.2-Filter-1.59,,Perl,0,4,4
perl5.26.2-Filter-Simple-0.94,perl5.26.2-Filter-Simple-0.94,,Perl,0,4,4
perl5.26.2-Finance-Quote-1.47,perl5.26.2-Finance-Quote-1.47,,Perl,0,9,9
perl5.26.2-Font-AFM-1.20,perl5.26.2-Font-AFM-1.20,,Perl,1,4,5
perl5.26.2-Font-TTF-1.06,perl5.26.2-Font-TTF-1.06,,Perl,1,5,6
perl5.26.2-Forks-Super-0.96,perl5.26.2-Forks-Super-0.96,,Perl,0,5,5
perl5.26.2-FormValidator-Simple-0.29,perl5.26.2-FormValidator-Simple-0.29,,Perl,1,14,15
perl5.26.2-FreezeThaw-0.5001,perl5.26.2-FreezeThaw-0.5001,,Perl,1,4,5
perl5.26.2-GD-2.69,perl5.26.2-GD-2.69,,Perl,4,13,17
perl5.26.2-GD-SecurityImage-1.73,perl5.26.2-GD-SecurityImage-1.73,,Perl,1,6,7
perl5.26.2-GDGraph-1.54,perl5.26.2-GDGraph-1.54,,Perl,0,7,7
perl5.26.2-GDTextUtil-0.86,perl5.26.2-GDTextUtil-0.86,,Perl,1,5,6
perl5.26.2-GSSAPI-0.28,perl5.26.2-GSSAPI-0.28,,Perl,0,5,5
perl5.26.2-Games-Solitaire-Verify-0.1900,perl5.26.2-Games-Solitaire-Verify-0.1900,,Perl,1,9,10
perl5.26.2-Geo-IP-1.51,perl5.26.2-Geo-IP-1.51,,Perl,0,5,5
perl5.26.2-Geography-Countries-2009041301,perl5.26.2-Geography-Countries-2009041301,,Perl,1,4,5
perl5.26.2-Getopt-ArgvFile-1.11,perl5.26.2-Getopt-ArgvFile-1.11,,Perl,0,4,4
perl5.26.2-Getopt-Long-2.50,perl5.26.2-Getopt-Long-2.50,,Perl,0,4,4
perl5.26.2-Getopt-Long-Descriptive-0.102,perl5.26.2-Getopt-Long-Descriptive-0.102,,Perl,6,9,15
perl5.26.2-Getopt-Tabular-0.3,perl5.26.2-Getopt-Tabular-0.3,,Perl,0,4,4
perl5.26.2-Git-0.42,perl5.26.2-Git-0.42,,Perl,0,5,5
perl5.26.2-Git-PurePerl-0.53,perl5.26.2-Git-PurePerl-0.53,,Perl,1,13,14
perl5.26.2-Glib-1.327,perl5.26.2-Glib-1.327,,Perl,4,7,11
perl5.26.2-Gnome2-1.047,perl5.26.2-Gnome2-1.047,,Perl,0,11,11
perl5.26.2-Gnome2-Canvas-1.002,perl5.26.2-Gnome2-Canvas-1.002,,Perl,1,7,8
perl5.26.2-Gnome2-VFS-1.083,perl5.26.2-Gnome2-VFS-1.083,,Perl,1,6,7
perl5.26.2-Gnome2-Wnck-0.16,perl5.26.2-Gnome2-Wnck-0.16,,Perl,0,9,9
perl5.26.2-GnuPG-0.19,perl5.26.2-GnuPG-0.19,,Perl,0,5,5
perl5.26.2-GnuPG-Interface-0.52,perl5.26.2-GnuPG-Interface-0.52,,Perl,0,8,8
perl5.26.2-GoferTransport-http-1.017,perl5.26.2-GoferTransport-http-1.017,,Perl,0,7,7
perl5.26.2-Goo-Canvas-0.06,perl5.26.2-Goo-Canvas-0.06,,Perl,0,8,8
perl5.26.2-Google-ProtocolBuffers-0.12,perl5.26.2-Google-ProtocolBuffers-0.12,,Perl,0,6,6
perl5.26.2-Graph-0.9704,perl5.26.2-Graph-0.9704,,Perl,0,4,4
perl5.26.2-GraphViz-2.24,perl5.26.2-GraphViz-2.24,,Perl,0,11,11
perl5.26.2-Growl-GNTP-0.21,perl5.26.2-Growl-GNTP-0.21,,Perl,0,8,8
perl5.26.2-Gtk2-1.24992,perl5.26.2-Gtk2-1.24992,,Perl,9,10,19
perl5.26.2-Gtk2-AppIndicator-0.15,perl5.26.2-Gtk2-AppIndicator-0.15,,Perl,0,9,9
perl5.26.2-Gtk2-GladeXML-1.007,perl5.26.2-Gtk2-GladeXML-1.007,,Perl,0,8,8
perl5.26.2-Gtk2-ImageView-0.05,perl5.26.2-Gtk2-ImageView-0.05,,Perl,0,8,8
perl5.26.2-Gtk2-TrayIcon-0.06,perl5.26.2-Gtk2-TrayIcon-0.06,,Perl,0,7,7
perl5.26.2-Gtk2-Unique-0.05,perl5.26.2-Gtk2-Unique-0.05,,Perl,0,8,8
perl5.26.2-Guard-1.023,perl5.26.2-Guard-1.023,,Perl,1,4,5
perl5.26.2-HTML-Clean-0.8,perl5.26.2-HTML-Clean-0.8,,Perl,0,4,4
perl5.26.2-HTML-Element-Extended-1.18,perl5.26.2-HTML-Element-Extended-1.18,,Perl,1,5,6
perl5.26.2-HTML-Escape-1.10,perl5.26.2-HTML-Escape-1.10,,Perl,1,7,8
perl5.26.2-HTML-Form-6.03,perl5.26.2-HTML-Form-6.03,,Perl,1,6,7
perl5.26.2-HTML-FormFu-2.06,perl5.26.2-HTML-FormFu-2.06,,Perl,1,27,28
perl5.26.2-HTML-FormFu-MultiForm-1.03,perl5.26.2-HTML-FormFu-MultiForm-1.03,,Perl,1,7,8
perl5.26.2-HTML-FormHandler-0.40068,perl5.26.2-HTML-FormHandler-0.40068,,Perl,0,21,21
perl5.26.2-HTML-FormatText-WithLinks-0.15,perl5.26.2-HTML-FormatText-WithLinks-0.15,,Perl,1,7,8
perl5.26.2-HTML-FormatText-WithLinks-AndTables-0.07,perl5.26.2-HTML-FormatText-WithLinks-AndTables-0.07,,Perl,0,5,5
perl5.26.2-HTML-Formatter-2.16,perl5.26.2-HTML-Formatter-2.16,,Perl,1,8,9
perl5.26.2-HTML-FromANSI-2.03,perl5.26.2-HTML-FromANSI-2.03,,Perl,0,6,6
perl5.26.2-HTML-Mason-1.58,perl5.26.2-HTML-Mason-1.58,,Perl,2,10,12
perl5.26.2-HTML-Mason-PSGIHandler-0.53,perl5.26.2-HTML-Mason-PSGIHandler-0.53,,Perl,0,7,7
perl5.26.2-HTML-Parser-3.72,perl5.26.2-HTML-Parser-3.72,,Perl,12,5,17
perl5.26.2-HTML-Quoted-0.04,perl5.26.2-HTML-Quoted-0.04,,Perl,0,5,5
perl5.26.2-HTML-RewriteAttributes-0.05,perl5.26.2-HTML-RewriteAttributes-0.05,,Perl,0,6,6
perl5.26.2-HTML-Scrubber-0.17,perl5.26.2-HTML-Scrubber-0.17,,Perl,2,15,17
perl5.26.2-HTML-Selector-XPath-0.23,perl5.26.2-HTML-Selector-XPath-0.23,,Perl,0,5,5
perl5.26.2-HTML-TableExtract-2.13,perl5.26.2-HTML-TableExtract-2.13,,Perl,1,5,6
perl5.26.2-HTML-TagCloud-0.38,perl5.26.2-HTML-TagCloud-0.38,,Perl,0,5,5
perl5.26.2-HTML-Tagset-3.20,perl5.26.2-HTML-Tagset-3.20,,Perl,1,4,5
perl5.26.2-HTML-Template-2.97,perl5.26.2-HTML-Template-2.97,,Perl,0,6,6
perl5.26.2-HTML-Tidy-1.60,perl5.26.2-HTML-Tidy-1.60,,Perl,0,6,6
perl5.26.2-HTML-Tiny-1.05,perl5.26.2-HTML-Tiny-1.05,,Perl,1,4,5
perl5.26.2-HTML-TokeParser-Simple-3.16,perl5.26.2-HTML-TokeParser-Simple-3.16,,Perl,1,7,8
perl5.26.2-HTML-Tree-5.07,perl5.26.2-HTML-Tree-5.07,,Perl,6,7,13
perl5.26.2-HTML-TreeBuilder-XPath-0.14,perl5.26.2-HTML-TreeBuilder-XPath-0.14,,Perl,0,6,6
perl5.26.2-HTML-Widget-1.11,perl5.26.2-HTML-Widget-1.11,,Perl,1,12,13
perl5.26.2-HTTP-Body-1.22,perl5.26.2-HTTP-Body-1.22,,Perl,2,6,8
perl5.26.2-HTTP-Cookies-6.04,perl5.26.2-HTTP-Cookies-6.04,,Perl,2,5,7
perl5.26.2-HTTP-DAV-0.48,perl5.26.2-HTTP-DAV-0.48,,Perl,0,5,5
perl5.26.2-HTTP-Daemon-6.01,perl5.26.2-HTTP-Daemon-6.01,,Perl,1,5,6
perl5.26.2-HTTP-Date-6.02,perl5.26.2-HTTP-Date-6.02,,Perl,5,4,9
perl5.26.2-HTTP-Entity-Parser-0.21,perl5.26.2-HTTP-Entity-Parser-0.21,,Perl,1,12,13
perl5.26.2-HTTP-HeaderParser-XS-0.20,perl5.26.2-HTTP-HeaderParser-XS-0.20,,Perl,0,4,4
perl5.26.2-HTTP-Headers-Fast-0.21,perl5.26.2-HTTP-Headers-Fast-0.21,,Perl,1,8,9
perl5.26.2-HTTP-Lite-2.44,perl5.26.2-HTTP-Lite-2.44,,Perl,1,5,6
perl5.26.2-HTTP-Message-6.18,perl5.26.2-HTTP-Message-6.18,,Perl,14,10,24
perl5.26.2-HTTP-MultiPartParser-0.02,perl5.26.2-HTTP-MultiPartParser-0.02,,Perl,1,5,6
perl5.26.2-HTTP-Negotiate-6.01,perl5.26.2-HTTP-Negotiate-6.01,,Perl,1,5,6
perl5.26.2-HTTP-Parser-XS-0.17,perl5.26.2-HTTP-Parser-XS-0.17,,Perl,1,4,5
perl5.26.2-HTTP-Proxy-0.304,perl5.26.2-HTTP-Proxy-0.304,,Perl,0,5,5
perl5.26.2-HTTP-Request-AsCGI-1.2,perl5.26.2-HTTP-Request-AsCGI-1.2,,Perl,3,6,9
perl5.26.2-HTTP-Response-Encoding-0.06,perl5.26.2-HTTP-Response-Encoding-0.06,,Perl,0,6,6
perl5.26.2-HTTP-Server-Simple-0.52,perl5.26.2-HTTP-Server-Simple-0.52,,Perl,7,5,12
perl5.26.2-HTTP-Server-Simple-Authen-0.04,perl5.26.2-HTTP-Server-Simple-Authen-0.04,,Perl,0,6,6
perl5.26.2-HTTP-Server-Simple-Mason-0.14,perl5.26.2-HTTP-Server-Simple-Mason-0.14,,Perl,0,7,7
perl5.26.2-HTTP-Server-Simple-PSGI-0.16,perl5.26.2-HTTP-Server-Simple-PSGI-0.16,,Perl,2,5,7
perl5.26.2-Hash-Flatten-1.19,perl5.26.2-Hash-Flatten-1.19,,Perl,1,6,7
perl5.26.2-Hash-Merge-0.300,perl5.26.2-Hash-Merge-0.300,,Perl,3,7,10
perl5.26.2-Hash-Merge-Simple-0.051,perl5.26.2-Hash-Merge-Simple-0.051,,Perl,0,10,10
perl5.26.2-Hash-MoreUtils-0.06,perl5.26.2-Hash-MoreUtils-0.06,,Perl,1,4,5
perl5.26.2-Hash-MultiValue-0.16,perl5.26.2-Hash-MultiValue-0.16,,Perl,2,4,6
